Frame File Name,Face File Name,Facial Area,Confidence
images/frames/1694148331.jpg,images/faces/1694148331.jpg,"(459, 193, 251, 310)",0.9993708729743958
images/frames/1694148332.jpg,images/faces/1694148332.jpg,"(102, 28, 164, 192)",0.9983714818954468
images/frames/1694148564.jpg,images/faces/1694148564.jpg,"(900, 416, 57, 67)",0.9968898892402648
images/frames/1694149165.jpg,images/faces/1694149165.jpg,"(902, 415, 56, 62)",0.9979164600372314
images/frames/1694149167.jpg,images/faces/1694149168.jpg,"(853, 371, 77, 87)",0.9964728355407716
images/frames/1694149787.jpg,images/faces/1694149787.jpg,"(479, 232, 206, 269)",0.9992716312408448
images/frames/1694149789.jpg,images/faces/1694149789.jpg,"(491, 254, 196, 252)",0.9994763731956482
images/frames/1694149803.jpg,images/faces/1694149803.jpg,"(486, 241, 198, 239)",0.9996727705001832
images/frames/1694149804.jpg,images/faces/1694149804.jpg,"(506, 243, 194, 253)",0.99923837184906
images/frames/1694149917.jpg,images/faces/1694149917.jpg,"(713, 332, 83, 111)",0.942477822303772
images/frames/1694149931.jpg,images/faces/1694149931.jpg,"(554, 286, 141, 170)",0.9996837377548218
images/frames/1694149931.jpg,images/faces/1694149932.jpg,"(835, 384, 83, 93)",0.9986314177513124
images/frames/1694150040.jpg,images/faces/1694150040.jpg,"(842, 364, 72, 78)",0.9993318915367126
images/frames/1694150169.jpg,images/faces/1694150170.jpg,"(792, 452, 107, 126)",0.9969579577445984
images/frames/1694150172.jpg,images/faces/1694150172.jpg,"(871, 459, 74, 86)",0.9959141612052916
images/frames/1694150183.jpg,images/faces/1694150183.jpg,"(832, 451, 72, 82)",0.9887850880622864
images/frames/1694150195.jpg,images/faces/1694150195.jpg,"(869, 457, 67, 75)",0.986306607723236
images/frames/1694150196.jpg,images/faces/1694150196.jpg,"(866, 458, 66, 72)",0.9608891010284424
images/frames/1694150208.jpg,images/faces/1694150209.jpg,"(878, 456, 65, 70)",0.9916740655899048
images/frames/1694150209.jpg,images/faces/1694150209.jpg,"(850, 454, 67, 72)",0.994113564491272
images/frames/1694150231.jpg,images/faces/1694150231.jpg,"(870, 424, 57, 62)",0.904296875
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(828, 384, 71, 78)",0.9953300952911376
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(896, 482, 61, 66)",0.9904013872146606
images/frames/1694150238.jpg,images/faces/1694150238.jpg,"(907, 404, 66, 68)",0.9672427773475648
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(901, 396, 67, 72)",0.99628883600235
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(884, 483, 65, 70)",0.9940189719200134
images/frames/1694150239.jpg,images/faces/1694150239.jpg,"(916, 486, 60, 70)",0.9844586849212646
images/frames/1694150242.jpg,images/faces/1694150242.jpg,"(837, 384, 71, 78)",0.9916691184043884
images/frames/1694150243.jpg,images/faces/1694150244.jpg,"(858, 453, 73, 86)",0.9951812028884888
images/frames/1694150246.jpg,images/faces/1694150246.jpg,"(887, 455, 64, 76)",0.9665018320083618
images/frames/1694150250.jpg,images/faces/1694150251.jpg,"(875, 458, 72, 84)",0.9969828128814696
images/frames/1694150258.jpg,images/faces/1694150258.jpg,"(873, 458, 72, 84)",0.995710015296936
images/frames/1694150259.jpg,images/faces/1694150259.jpg,"(872, 459, 71, 83)",0.9974774718284608
images/frames/1694150270.jpg,images/faces/1694150270.jpg,"(874, 458, 71, 84)",0.9971684813499452
images/frames/1694150286.jpg,images/faces/1694150286.jpg,"(899, 456, 63, 75)",0.9750377535820008
images/frames/1694150296.jpg,images/faces/1694150296.jpg,"(884, 423, 56, 64)",0.9863819479942322
images/frames/1694150297.jpg,images/faces/1694150297.jpg,"(883, 422, 56, 63)",0.9862714409828186
images/frames/1694150297.jpg,images/faces/1694150297.jpg,"(881, 422, 56, 63)",0.9882659316062928
images/frames/1694150298.jpg,images/faces/1694150298.jpg,"(883, 423, 55, 63)",0.9889640808105468
images/frames/1694150301.jpg,images/faces/1694150301.jpg,"(885, 423, 56, 63)",0.9814357161521912
images/frames/1694150301.jpg,images/faces/1694150301.jpg,"(883, 423, 56, 63)",0.9912376403808594
images/frames/1694150302.jpg,images/faces/1694150302.jpg,"(882, 423, 57, 63)",0.9924803972244264
images/frames/1694150302.jpg,images/faces/1694150302.jpg,"(885, 424, 56, 62)",0.9863725900650024
images/frames/1694150303.jpg,images/faces/1694150303.jpg,"(862, 425, 57, 63)",0.9796702861785888
images/frames/1694150303.jpg,images/faces/1694150303.jpg,"(861, 424, 57, 62)",0.97892963886261
images/frames/1694150304.jpg,images/faces/1694150304.jpg,"(861, 423, 56, 64)",0.973552942276001
images/frames/1694150305.jpg,images/faces/1694150306.jpg,"(858, 423, 56, 63)",0.9428831934928894
images/frames/1694150306.jpg,images/faces/1694150306.jpg,"(860, 424, 57, 63)",0.9820017218589784
images/frames/1694150307.jpg,images/faces/1694150307.jpg,"(860, 425, 58, 64)",0.9599893093109132
images/frames/1694154102.jpg,images/faces/1694154102.jpg,"(910, 376, 65, 71)",0.9962324500083924
images/frames/1694154107.jpg,images/faces/1694154107.jpg,"(864, 355, 74, 80)",0.9993196129798888
images/frames/1694155517.jpg,images/faces/1694155517.jpg,"(558, 230, 97, 133)",0.9752960801124572
images/frames/1694155520.jpg,images/faces/1694155520.jpg,"(916, 365, 59, 73)",0.9028281569480896
images/frames/1694155687.jpg,images/faces/1694155687.jpg,"(861, 362, 74, 83)",0.9987122416496276
images/frames/1694155695.jpg,images/faces/1694155695.jpg,"(759, 314, 88, 100)",0.9887697696685792
images/frames/1694155704.jpg,images/faces/1694155704.jpg,"(712, 243, 112, 134)",0.9988611936569214
images/frames/1694155707.jpg,images/faces/1694155707.jpg,"(561, 154, 141, 171)",0.999546468257904
images/frames/1694155747.jpg,images/faces/1694155748.jpg,"(219, 158, 119, 165)",0.9988616704940796
images/frames/1694155750.jpg,images/faces/1694155750.jpg,"(613, 225, 105, 156)",0.9787175059318542
images/frames/1694155902.jpg,images/faces/1694155902.jpg,"(900, 396, 62, 68)",0.9957315921783448
images/frames/1694155907.jpg,images/faces/1694155907.jpg,"(893, 367, 73, 81)",0.9995151162147522
images/frames/1694155907.jpg,images/faces/1694155908.jpg,"(910, 387, 65, 70)",0.991082727909088
images/frames/1694155909.jpg,images/faces/1694155909.jpg,"(854, 298, 102, 115)",0.9987871646881104
images/frames/1694155914.jpg,images/faces/1694155914.jpg,"(858, 345, 83, 94)",0.9991763234138488
images/frames/1694155916.jpg,images/faces/1694155916.jpg,"(941, 275, 110, 124)",0.9986685514450072
images/frames/1694155925.jpg,images/faces/1694155925.jpg,"(685, 262, 120, 134)",0.9994086027145386
images/frames/1694155926.jpg,images/faces/1694155926.jpg,"(346, 179, 139, 171)",0.99973726272583
images/frames/1694155970.jpg,images/faces/1694155970.jpg,"(560, 0, 161, 220)",0.9994248151779176
images/frames/1694155972.jpg,images/faces/1694155972.jpg,"(159, 7, 177, 226)",0.999245285987854
images/frames/1694156246.jpg,images/faces/1694156246.jpg,"(0, 214, 141, 173)",0.9995092749595642
images/frames/1694156261.jpg,images/faces/1694156261.jpg,"(905, 393, 62, 74)",0.9330723285675048
images/frames/1694156533.jpg,images/faces/1694156533.jpg,"(892, 423, 56, 60)",0.991709291934967
images/frames/1694156609.jpg,images/faces/1694156609.jpg,"(895, 403, 64, 75)",0.9581663012504578
images/frames/1694156614.jpg,images/faces/1694156614.jpg,"(820, 380, 83, 90)",0.9986727237701416
images/frames/1694156615.jpg,images/faces/1694156615.jpg,"(663, 328, 119, 129)",0.9995548129081726
images/frames/1694156615.jpg,images/faces/1694156616.jpg,"(461, 196, 159, 197)",0.9986562132835388
images/frames/1694156616.jpg,images/faces/1694156616.jpg,"(837, 367, 100, 102)",0.9972326755523682
images/frames/1694156776.jpg,images/faces/1694156776.jpg,"(0, 252, 102, 144)",0.9716407060623168
images/frames/1694156795.jpg,images/faces/1694156795.jpg,"(903, 390, 65, 75)",0.9915549159049988
images/frames/1694156795.jpg,images/faces/1694156795.jpg,"(852, 361, 78, 87)",0.9949864149093628
images/frames/1694156797.jpg,images/faces/1694156797.jpg,"(792, 335, 91, 101)",0.9990026354789734
images/frames/1694156942.jpg,images/faces/1694156943.jpg,"(895, 427, 57, 60)",0.99528706073761
images/frames/1694156994.jpg,images/faces/1694156994.jpg,"(210, 110, 105, 164)",0.9966329336166382
images/frames/1694157006.jpg,images/faces/1694157007.jpg,"(910, 381, 61, 75)",0.9509040117263794
images/frames/1694157043.jpg,images/faces/1694157043.jpg,"(94, 222, 117, 155)",0.972573220729828
images/frames/1694157098.jpg,images/faces/1694157098.jpg,"(864, 408, 56, 62)",0.9104602932929992
images/frames/1694157100.jpg,images/faces/1694157100.jpg,"(896, 405, 60, 63)",0.9985644817352296
images/frames/1694157101.jpg,images/faces/1694157101.jpg,"(913, 399, 61, 65)",0.9972992539405824
images/frames/1694157101.jpg,images/faces/1694157101.jpg,"(899, 394, 64, 67)",0.998736560344696
images/frames/1694157103.jpg,images/faces/1694157103.jpg,"(890, 386, 66, 71)",0.9988238215446472
images/frames/1694157106.jpg,images/faces/1694157106.jpg,"(823, 378, 70, 72)",0.9969190955162048
images/frames/1694157114.jpg,images/faces/1694157114.jpg,"(822, 367, 72, 79)",0.9988793134689332
images/frames/1694157118.jpg,images/faces/1694157118.jpg,"(789, 352, 75, 81)",0.9990302920341492
images/frames/1694157119.jpg,images/faces/1694157119.jpg,"(768, 334, 83, 90)",0.9933084845542908
images/frames/1694157122.jpg,images/faces/1694157122.jpg,"(804, 310, 94, 103)",0.9978450536727904
images/frames/1694157123.jpg,images/faces/1694157123.jpg,"(653, 279, 113, 133)",0.994629204273224
images/frames/1694157411.jpg,images/faces/1694157411.jpg,"(887, 413, 59, 65)",0.9971563220024108
images/frames/1694157420.jpg,images/faces/1694157420.jpg,"(827, 340, 86, 98)",0.9980464577674866
images/frames/1694157420.jpg,images/faces/1694157420.jpg,"(893, 372, 74, 85)",0.997419536113739
images/frames/1694157421.jpg,images/faces/1694157421.jpg,"(701, 292, 102, 119)",0.9957410097122192
images/frames/1694157434.jpg,images/faces/1694157434.jpg,"(160, 116, 131, 185)",0.9985896348953248
images/frames/1694157435.jpg,images/faces/1694157435.jpg,"(474, 434, 135, 183)",0.9965293407440186
images/frames/1694157440.jpg,images/faces/1694157440.jpg,"(715, 442, 124, 153)",0.995423138141632
images/frames/1694157627.jpg,images/faces/1694157627.jpg,"(889, 426, 57, 60)",0.996177077293396
images/frames/1694157633.jpg,images/faces/1694157633.jpg,"(638, 411, 64, 65)",0.9933212995529176
images/frames/1694157633.jpg,images/faces/1694157634.jpg,"(657, 482, 58, 64)",0.946429431438446
images/frames/1694157633.jpg,images/faces/1694157634.jpg,"(778, 416, 66, 67)",0.9445793628692628
images/frames/1694157875.jpg,images/faces/1694157875.jpg,"(632, 378, 77, 80)",0.9982555508613586
images/frames/1694157879.jpg,images/faces/1694157879.jpg,"(720, 363, 85, 92)",0.996749997138977
images/frames/1694157879.jpg,images/faces/1694157879.jpg,"(784, 502, 69, 82)",0.9578526616096495
images/frames/1694157884.jpg,images/faces/1694157884.jpg,"(755, 320, 100, 103)",0.9952169060707092
images/frames/1694157885.jpg,images/faces/1694157885.jpg,"(328, 181, 143, 188)",0.9987629652023317
images/frames/1694157885.jpg,images/faces/1694157885.jpg,"(616, 279, 114, 118)",0.998564600944519
images/frames/1694160569.jpg,images/faces/1694160569.jpg,"(844, 360, 77, 87)",0.9978641271591188
images/frames/1694160642.jpg,images/faces/1694160643.jpg,"(894, 383, 70, 78)",0.9000673294067383
images/frames/1694163497.jpg,images/faces/1694163497.jpg,"(824, 404, 61, 69)",0.9835548400878906
images/frames/1694163516.jpg,images/faces/1694163516.jpg,"(881, 412, 59, 63)",0.9964369535446168
images/frames/1694163518.jpg,images/faces/1694163518.jpg,"(879, 404, 65, 70)",0.998917043209076
images/frames/1694163518.jpg,images/faces/1694163519.jpg,"(908, 405, 61, 65)",0.9980134963989258
images/frames/1694163519.jpg,images/faces/1694163519.jpg,"(834, 391, 68, 72)",0.9976047873497008
images/frames/1694163526.jpg,images/faces/1694163526.jpg,"(656, 387, 64, 73)",0.994636058807373
images/frames/1694163527.jpg,images/faces/1694163527.jpg,"(558, 253, 129, 150)",0.9991296529769896
images/frames/1694163535.jpg,images/faces/1694163535.jpg,"(215, 114, 160, 202)",0.9445652961730956
